IP Address,Hour of Day,Event Label,Total Events,Pageviews,Sessions,Session Duration
174.208.34.69,2021100814,other-aches-pains.png,1,5,1,0:01:16
174.208.34.69,2021100814,other-bladder.png,3,5,1,0:01:16
174.208.34.69,2021100814,other-brain-fog.png,1,5,1,0:01:16
174.208.34.69,2021100814,other-weight-gain.png,1,5,1,0:01:16
174.208.34.69,2021100814,sex-period.png,1,5,1,0:01:16
174.208.34.69,2021100814,treatmentsButton,2,5,1,0:01:16
174.207.0.28,2021102318,common-hot-flashes.png,1,2,1,0:04:50
174.207.0.28,2021102318,dry-eyes2.png,2,2,1,0:04:50
174.207.0.28,2021102318,mind-body,1,2,1,0:04:50
174.207.0.28,2021102318,only-treatments-known-to-work,1,2,1,0:04:50
174.207.0.28,2021102318,other-aches-pains.png,1,2,1,0:04:50
174.207.0.28,2021102318,other-bladder.png,1,2,1,0:04:50
174.207.0.28,2021102318,other-brain-fog.png,1,2,1,0:04:50
174.207.0.28,2021102318,other-dryness.png,2,2,1,0:04:50
174.207.0.28,2021102318,other-weight-gain.png,4,2,1,0:04:50
174.207.0.28,2021102318,prescription-medicine,2,2,1,0:04:50
174.207.0.28,2021102318,professional-help,1,2,1,0:04:50
174.207.0.28,2021102318,sex-libido.png,1,2,1,0:04:50
174.207.0.28,2021102318,sex-period.png,1,2,1,0:04:50
174.207.0.28,2021102318,supplement,1,2,1,0:04:50
174.207.0.28,2021102318,treatmentsButton,3,2,1,0:04:50
174.207.0.28,2021102318,try-on-your-own,1,2,1,0:04:50
174.202.69.23,2021100107,common-depression.png,1,2,1,0:01:13
174.202.69.23,2021100107,common-hot-flashes.png,1,2,1,0:01:13
174.202.69.23,2021100107,common-insomnia.png,1,2,1,0:01:13
174.202.69.23,2021100107,ok-for-breast-cancer,1,2,1,0:01:13
174.202.69.23,2021100107,other-aches-pains.png,1,2,1,0:01:13
174.202.69.23,2021100107,other-brain-fog.png,1,2,1,0:01:13
174.202.69.23,2021100107,sex-libido.png,1,2,1,0:01:13
174.202.69.23,2021100107,treatmentsButton,1,2,1,0:01:13
174.202.0.217,2021101618,common-depression.png,1,2,1,0:04:55
174.202.0.217,2021101618,common-hot-flashes.png,1,2,1,0:04:55
174.202.0.217,2021101618,other-aches-pains.png,3,2,1,0:04:55
174.202.0.217,2021101618,other-brain-fog.png,1,2,1,0:04:55
174.202.0.217,2021101618,other-dryness.png,1,2,1,0:04:55
174.202.0.217,2021101618,other-weight-gain.png,1,2,1,0:04:55
174.202.0.217,2021101618,sex-libido.png,1,2,1,0:04:55
174.202.0.217,2021101618,sex-pain-sex.png,2,2,1,0:04:55
174.202.0.217,2021101618,treatmentsButton,3,2,1,0:04:55
174.20.67.229,2021100115,common-depression.png,1,2,1,0:01:49
174.20.67.229,2021100115,common-hot-flashes.png,1,2,1,0:01:49
174.20.67.229,2021100115,common-insomnia.png,1,2,1,0:01:49
174.20.67.229,2021100115,only-treatments-known-to-work,1,2,1,0:01:49
174.20.67.229,2021100115,other-aches-pains.png,1,2,1,0:01:49
174.20.67.229,2021100115,other-brain-fog.png,1,2,1,0:01:49
174.20.67.229,2021100115,other-weight-gain.png,1,2,1,0:01:49
174.20.67.229,2021100115,sex-libido.png,2,2,1,0:01:49
174.20.67.229,2021100115,sex-pain-sex.png,2,2,1,0:01:49
174.20.67.229,2021100115,supplement,1,2,1,0:01:49
174.20.67.229,2021100115,treatmentsButton,2,2,1,0:01:49
174.20.67.229,2021100115,try-on-your-own,1,2,1,0:01:49
174.199.238.114,2021093009,common-insomnia.png,1,15,1,0:10:53
174.199.238.114,2021093009,post-menopausal-result,1,15,1,0:10:53
174.198.65.5,2021092610,reproductive-years-result,3,6,1,0:02:50
174.197.203.48,2021101612,common-insomnia.png,1,6,1,0:03:24
174.197.203.48,2021101612,sex-period.png,1,6,1,0:03:24
174.126.154.195,2021093014,common-hot-flashes.png,1,5,1,0:05:56
174.126.154.195,2021093014,common-insomnia.png,1,5,1,0:05:56
174.126.154.195,2021093014,ok-for-breast-cancer,1,5,1,0:05:56
174.126.154.195,2021093014,only-treatments-known-to-work,1,5,1,0:05:56
174.126.154.195,2021093014,other-aches-pains.png,1,5,1,0:05:56
174.126.154.195,2021093014,other-brain-fog.png,1,5,1,0:05:56
174.126.154.195,2021093014,other-dryness.png,1,5,1,0:05:56
174.126.154.195,2021093014,other-weight-gain.png,1,5,1,0:05:56
174.126.154.195,2021093014,post-menopausal-result,1,5,1,0:05:56
174.126.154.195,2021093014,supplement,1,5,1,0:05:56
174.126.154.195,2021093014,treatmentsButton,3,5,1,0:05:56
174.126.154.195,2021093014,try-on-your-own,2,5,1,0:05:56
173.81.164.231,2021102316,common-depression.png,1,2,1,0:01:38
173.81.164.231,2021102316,treatmentsButton,2,2,1,0:01:38
173.81.164.231,2021102316,try-on-your-own,1,2,1,0:01:38
173.69.134.2,2021092511,common-depression.png,1,3,1,0:01:56
173.69.134.2,2021092511,mind-body,1,3,1,0:01:56
173.69.134.2,2021092511,only-treatments-known-to-work,2,3,1,0:01:56
173.69.134.2,2021092511,other-weight-gain.png,1,3,1,0:01:56
173.69.134.2,2021092511,prescription-medicine,2,3,1,0:01:56
173.69.134.2,2021092511,professional-help,1,3,1,0:01:56
173.69.134.2,2021092511,sex-libido.png,1,3,1,0:01:56
173.69.134.2,2021092511,sex-period.png,1,3,1,0:01:56
173.69.134.2,2021092511,supplement,1,3,1,0:01:56
173.69.134.2,2021092511,treatmentsButton,3,3,1,0:01:56
173.69.134.2,2021092511,try-on-your-own,1,3,1,0:01:56
173.29.26.241,2021092717,common-hot-flashes.png,3,2,1,0:01:10
173.29.26.241,2021092717,common-insomnia.png,1,2,1,0:01:10
173.29.26.241,2021092717,only-treatments-known-to-work,1,2,1,0:01:10
173.29.26.241,2021092717,other-aches-pains.png,1,2,1,0:01:10
173.29.26.241,2021092717,other-weight-gain.png,1,2,1,0:01:10
173.29.26.241,2021092717,prescription-medicine,1,2,1,0:01:10
173.29.26.241,2021092717,professional-help,2,2,1,0:01:10
173.29.26.241,2021092717,sex-libido.png,1,2,1,0:01:10
173.29.26.241,2021092717,supplement,1,2,1,0:01:10
173.29.26.241,2021092717,treatmentsButton,1,2,1,0:01:10
173.29.26.241,2021092717,try-on-your-own,2,2,1,0:01:10
173.29.245.134,2021092609,common-depression.png,1,6,1,0:12:20
173.29.245.134,2021092609,common-hot-flashes.png,1,6,1,0:12:20
173.29.245.134,2021092609,common-insomnia.png,1,6,1,0:12:20
173.29.245.134,2021092609,late-menopause-transition-result,1,6,1,0:12:20
173.29.245.134,2021092609,only-treatments-known-to-work,2,6,1,0:12:20
173.29.245.134,2021092609,other-aches-pains.png,1,6,1,0:12:20
173.29.245.134,2021092609,other-brain-fog.png,2,6,1,0:12:20
173.29.245.134,2021092609,other-dryness.png,2,6,1,0:12:20
173.29.245.134,2021092609,sex-period.png,1,6,1,0:12:20
173.29.245.134,2021092609,treatmentsButton,1,6,1,0:12:20
173.29.245.134,2021092609,try-on-your-own,1,6,1,0:12:20
173.233.162.66,2021093018,common-depression.png,1,8,1,0:05:46
173.233.162.66,2021093018,common-insomnia.png,1,8,1,0:05:46
173.233.162.66,2021093018,sex-period.png,1,8,1,0:05:46
173.233.162.66,2021100102,common-depression.png,1,4,1,0:04:46
173.233.162.66,2021100102,common-insomnia.png,1,4,1,0:04:46
173.233.162.66,2021100102,other-aches-pains.png,1,4,1,0:04:46
173.233.162.66,2021100102,other-brain-fog.png,1,4,1,0:04:46
173.233.162.66,2021100102,other-weight-gain.png,1,4,1,0:04:46
173.233.162.66,2021100102,sex-period.png,1,4,1,0:04:46
173.233.162.66,2021100102,treatmentsButton,2,4,1,0:04:46
173.233.162.66,2021100102,uncertain-stage-result,2,4,1,0:04:46
173.22.120.33,2021102013,common-hot-flashes.png,1,3,1,0:00:44
173.2.249.174,2021100311,common-depression.png,1,4,1,0:03:13
173.2.249.174,2021100311,common-hot-flashes.png,1,4,1,0:03:13
173.2.249.174,2021100311,other-aches-pains.png,1,4,1,0:03:13
173.2.249.174,2021100311,other-weight-gain.png,1,4,1,0:03:13
173.2.249.174,2021100311,sex-libido.png,1,4,1,0:03:13
173.2.249.174,2021100311,supplement,1,4,1,0:03:13
173.2.249.174,2021100311,treatmentsButton,1,4,1,0:03:13
173.174.7.212,2021102406,sex-libido.png,1,3,1,0:01:20
172.91.219.96,2021092509,common-depression.png,1,2,1,0:01:04
172.91.219.96,2021092509,common-insomnia.png,1,2,1,0:01:04
172.91.219.96,2021092509,only-treatments-known-to-work,1,2,1,0:01:04
172.91.219.96,2021092509,other-aches-pains.png,1,2,1,0:01:04
172.91.219.96,2021092509,other-dryness.png,1,2,1,0:01:04
172.91.219.96,2021092509,prescription-medicine,1,2,1,0:01:04
172.91.219.96,2021092509,sex-period.png,1,2,1,0:01:04
172.91.219.96,2021092509,supplement,1,2,1,0:01:04
172.91.219.96,2021092509,treatmentsButton,2,2,1,0:01:04
172.8.196.79,2021100718,common-insomnia.png,1,2,1,0:01:46
172.8.196.79,2021100718,dry-eyes2.png,1,2,1,0:01:46
172.8.196.79,2021100718,other-brain-fog.png,1,2,1,0:01:46
172.8.196.79,2021100718,other-dryness.png,1,2,1,0:01:46
172.8.196.79,2021100718,other-weight-gain.png,1,2,1,0:01:46
172.8.196.79,2021100718,sex-libido.png,1,2,1,0:01:46
172.8.196.79,2021100718,treatmentsButton,1,2,1,0:01:46
172.79.21.112,2021101714,common-hot-flashes.png,1,10,1,0:11:05
172.79.21.112,2021101714,mind-body,1,10,1,0:11:05
172.79.21.112,2021101714,only-treatments-known-to-work,1,10,1,0:11:05
172.79.21.112,2021101714,other-aches-pains.png,1,10,1,0:11:05
172.79.21.112,2021101714,other-brain-fog.png,2,10,1,0:11:05
172.79.21.112,2021101714,other-weight-gain.png,1,10,1,0:11:05
172.79.21.112,2021101714,sex-pain-vagina.png,1,10,1,0:11:05
172.79.21.112,2021101714,sex-period.png,2,10,1,0:11:05
172.79.21.112,2021101714,supplement,2,10,1,0:11:05
172.79.21.112,2021101714,treatmentsButton,5,10,1,0:11:05
172.79.21.112,2021101714,try-on-your-own,2,10,1,0:11:05
172.76.59.43,2021100119,sex-pain-sex.png,1,5,1,0:01:51
172.75.242.43,2021102313,common-hot-flashes.png,1,5,1,0:04:49
172.75.242.43,2021102313,common-insomnia.png,2,5,1,0:04:49
172.75.242.43,2021102313,other-aches-pains.png,1,5,1,0:04:49
172.75.242.43,2021102313,other-brain-fog.png,1,5,1,0:04:49
172.75.242.43,2021102313,other-dryness.png,1,5,1,0:04:49
172.75.242.43,2021102313,other-weight-gain.png,1,5,1,0:04:49
172.75.242.43,2021102313,sex-period.png,1,5,1,0:04:49
172.75.242.43,2021102313,treatmentsButton,3,5,1,0:04:49
172.58.70.156,2021092511,common-depression.png,2,10,1,0:13:51
172.58.70.156,2021092511,mind-body,1,10,1,0:13:51
172.58.70.156,2021092511,only-treatments-known-to-work,1,10,1,0:13:51
172.58.70.156,2021092511,other-aches-pains.png,2,10,1,0:13:51
172.58.70.156,2021092511,prescription-medicine,1,10,1,0:13:51
172.58.70.156,2021092511,sex-libido.png,2,10,1,0:13:51
172.58.70.156,2021092511,sex-pain-vagina.png,1,10,1,0:13:51
172.58.70.156,2021092511,supplement,1,10,1,0:13:51
172.58.70.156,2021092511,surgical-menopause-result,2,10,1,0:13:51
172.58.70.156,2021092511,treatmentsButton,2,10,1,0:13:51
172.58.70.156,2021092511,try-on-your-own,1,10,1,0:13:51
172.58.6.204,2021093017,dry-eyes2.png,2,8,1,0:11:19
172.58.6.204,2021093017,other-aches-pains.png,1,8,1,0:11:19
172.58.6.204,2021093017,sex-pain-sex.png,1,8,1,0:11:19
172.58.59.211,2021102210,common-depression.png,2,12,1,0:30:58
172.58.59.211,2021102210,common-hot-flashes.png,2,12,1,0:30:58
172.58.59.211,2021102210,dry-eyes2.png,2,12,1,0:30:58
172.58.59.211,2021102210,mind-body,1,12,1,0:30:58
172.58.59.211,2021102210,only-treatments-known-to-work,1,12,1,0:30:58
172.58.59.211,2021102210,other-aches-pains.png,2,12,1,0:30:58
172.58.59.211,2021102210,other-bladder.png,1,12,1,0:30:58
172.58.59.211,2021102210,other-brain-fog.png,1,12,1,0:30:58
172.58.59.211,2021102210,other-weight-gain.png,2,12,1,0:30:58
172.58.59.211,2021102210,sex-libido.png,2,12,1,0:30:58
172.58.59.211,2021102210,sex-period.png,2,12,1,0:30:58
172.58.59.211,2021102210,supplement,1,12,1,0:30:58
172.58.59.211,2021102210,treatmentsButton,3,12,1,0:30:58
172.58.59.211,2021102210,try-on-your-own,1,12,1,0:30:58
172.58.56.40,2021102108,common-depression.png,1,4,1,0:01:39
172.58.56.40,2021102108,common-hot-flashes.png,1,4,1,0:01:39
172.58.56.40,2021102108,common-insomnia.png,1,4,1,0:01:39
172.58.56.40,2021102108,other-brain-fog.png,1,4,1,0:01:39
172.58.56.40,2021102108,sex-pain-sex.png,1,4,1,0:01:39
172.58.56.40,2021102108,sex-pain-vagina.png,1,4,1,0:01:39
172.58.56.40,2021102108,treatmentsButton,1,4,1,0:01:39
172.58.44.251,2021100309,common-insomnia.png,1,8,1,0:07:51
172.58.44.251,2021100309,dry-eyes2.png,1,8,1,0:07:51
172.58.44.251,2021100309,only-treatments-known-to-work,1,8,1,0:07:51
172.58.44.251,2021100309,other-aches-pains.png,1,8,1,0:07:51
172.58.44.251,2021100309,other-brain-fog.png,1,8,1,0:07:51
172.58.44.251,2021100309,other-dryness.png,1,8,1,0:07:51
172.58.44.251,2021100309,other-weight-gain.png,1,8,1,0:07:51
172.58.44.251,2021100309,reproductive-years-result,1,8,1,0:07:51
172.58.44.251,2021100309,sex-period.png,1,8,1,0:07:51
172.58.44.251,2021100309,treatmentsButton,2,8,1,0:07:51
172.58.44.251,2021100309,try-on-your-own,1,8,1,0:07:51
172.58.44.170,2021101008,common-hot-flashes.png,3,10,1,0:12:59
172.58.44.170,2021101008,common-insomnia.png,1,10,1,0:12:59
172.58.44.170,2021101008,other-aches-pains.png,2,10,1,0:12:59
172.58.44.170,2021101008,other-brain-fog.png,2,10,1,0:12:59
172.58.44.170,2021101008,other-weight-gain.png,2,10,1,0:12:59
172.58.44.170,2021101008,prescription-medicine,1,10,1,0:12:59
172.58.44.170,2021101008,sex-libido.png,2,10,1,0:12:59
172.58.44.170,2021101008,sex-pain-sex.png,2,10,1,0:12:59
172.58.44.170,2021101008,supplement,2,10,1,0:12:59
172.58.44.170,2021101008,treatmentsButton,2,10,1,0:12:59
172.58.44.170,2021101008,try-on-your-own,2,10,1,0:12:59
172.58.36.197,2021100221,early-menopause-transition-result,1,3,1,0:02:19
172.58.31.102,2021101623,common-depression.png,1,7,1,0:24:47
172.58.31.102,2021101623,common-hot-flashes.png,1,7,1,0:24:47
172.58.31.102,2021101623,common-insomnia.png,1,7,1,0:24:47
172.58.31.102,2021101623,dry-eyes2.png,1,7,1,0:24:47
172.58.31.102,2021101623,only-treatments-known-to-work,1,7,1,0:24:47
172.58.31.102,2021101623,other-aches-pains.png,1,7,1,0:24:47
172.58.31.102,2021101623,other-dryness.png,2,7,1,0:24:47
172.58.31.102,2021101623,other-weight-gain.png,2,7,1,0:24:47
172.58.31.102,2021101623,prescription-medicine,3,7,1,0:24:47
172.58.31.102,2021101623,professional-help,3,7,1,0:24:47
172.58.31.102,2021101623,reproductive-years-result,1,7,1,0:24:47
172.58.31.102,2021101623,sex-libido.png,3,7,1,0:24:47
172.58.31.102,2021101623,sex-period.png,2,7,1,0:24:47
172.58.31.102,2021101623,treatmentsButton,2,7,1,0:24:47
172.58.31.102,2021101623,try-on-your-own,1,7,1,0:24:47
172.58.236.51,2021092505,other-brain-fog.png,1,2,1,0:01:51
172.58.236.51,2021092505,prescription-medicine,3,2,1,0:01:51
172.58.236.51,2021092505,sex-libido.png,1,2,1,0:01:51
172.58.236.51,2021092505,sex-pain-vagina.png,1,2,1,0:01:51
172.58.236.51,2021092505,sex-period.png,1,2,1,0:01:51
172.58.236.51,2021092505,treatmentsButton,3,2,1,0:01:51
172.58.23.222,2021092710,common-depression.png,1,2,1,0:03:09
172.58.23.222,2021092710,common-insomnia.png,1,2,1,0:03:09
172.58.23.222,2021092710,only-treatments-known-to-work,1,2,1,0:03:09
172.58.23.222,2021092710,other-dryness.png,1,2,1,0:03:09
172.58.23.222,2021092710,other-weight-gain.png,1,2,1,0:03:09
172.58.23.222,2021092710,sex-period.png,1,2,1,0:03:09
172.58.23.222,2021092710,supplement,1,2,1,0:03:09
172.58.23.222,2021092710,treatmentsButton,2,2,1,0:03:09
172.58.228.166,2021102206,other-bladder.png,1,4,1,0:00:36
172.58.223.141,2021102218,common-depression.png,1,6,1,0:10:35
172.58.223.141,2021102218,common-hot-flashes.png,1,6,1,0:10:35
172.58.223.141,2021102218,dry-eyes2.png,1,6,1,0:10:35
172.58.223.141,2021102218,only-treatments-known-to-work,1,6,1,0:10:35
172.58.223.141,2021102218,other-aches-pains.png,1,6,1,0:10:35
172.58.223.141,2021102218,other-brain-fog.png,1,6,1,0:10:35
172.58.223.141,2021102218,other-weight-gain.png,1,6,1,0:10:35
172.58.223.141,2021102218,post-menopausal-result,4,6,1,0:10:35
172.58.223.141,2021102218,prescription-medicine,1,6,1,0:10:35
172.58.223.141,2021102218,professional-help,1,6,1,0:10:35
172.58.223.141,2021102218,supplement,1,6,1,0:10:35
172.58.223.141,2021102218,treatmentsButton,1,6,1,0:10:35
172.58.220.43,2021092612,common-hot-flashes.png,1,7,1,0:02:11
172.58.220.43,2021092612,common-insomnia.png,1,7,1,0:02:11
172.58.220.43,2021092612,sex-libido.png,1,7,1,0:02:11
172.58.207.135,2021092711,other-bladder.png,1,12,1,0:06:12
172.58.207.135,2021092711,other-weight-gain.png,1,12,1,0:06:12
172.58.207.135,2021092711,post-menopausal-result,1,12,1,0:06:12
172.58.207.135,2021092711,sex-libido.png,1,12,1,0:06:12
172.58.207.135,2021092711,sex-pain-sex.png,1,12,1,0:06:12
172.58.205.22,2021101615,sex-libido.png,1,6,1,0:01:12
172.58.205.22,2021101615,sex-period.png,1,6,1,0:01:12
172.58.203.173,2021100212,common-hot-flashes.png,1,4,1,0:02:34
172.58.19.143,2021100108,common-depression.png,2,15,1,0:13:57
172.58.19.143,2021100108,common-insomnia.png,1,15,1,0:13:57
172.58.19.143,2021100108,mind-body,1,15,1,0:13:57
172.58.19.143,2021100108,only-treatments-known-to-work,1,15,1,0:13:57
172.58.19.143,2021100108,other-aches-pains.png,1,15,1,0:13:57
172.58.19.143,2021100108,other-brain-fog.png,1,15,1,0:13:57
172.58.19.143,2021100108,other-weight-gain.png,1,15,1,0:13:57
172.58.19.143,2021100108,prescription-medicine,2,15,1,0:13:57
172.58.19.143,2021100108,sex-libido.png,1,15,1,0:13:57
172.58.19.143,2021100108,sex-pain-vagina.png,1,15,1,0:13:57
172.58.19.143,2021100108,supplement,1,15,1,0:13:57
172.58.19.143,2021100108,treatmentsButton,2,15,1,0:13:57
172.58.187.101,2021100505,reproductive-years-result,1,3,1,0:01:44
172.58.184.103,2021102112,reproductive-years-result,1,5,1,0:08:30
172.58.184.103,2021102112,uncertain-stage-result,1,5,1,0:08:30
172.58.157.238,2021100816,common-depression.png,2,2,1,0:02:30
172.58.157.238,2021100816,common-hot-flashes.png,1,2,1,0:02:30
172.58.157.238,2021100816,only-treatments-known-to-work,1,2,1,0:02:30
172.58.157.238,2021100816,other-aches-pains.png,1,2,1,0:02:30
172.58.157.238,2021100816,other-brain-fog.png,1,2,1,0:02:30
172.58.157.238,2021100816,other-weight-gain.png,3,2,1,0:02:30
172.58.157.238,2021100816,sex-libido.png,1,2,1,0:02:30
172.58.157.238,2021100816,sex-pain-vagina.png,1,2,1,0:02:30
172.58.157.238,2021100816,treatmentsButton,2,2,1,0:02:30
172.58.157.238,2021100816,try-on-your-own,1,2,1,0:02:30
172.58.143.43,2021102214,common-hot-flashes.png,1,13,1,0:55:07
172.58.143.43,2021102214,other-brain-fog.png,1,13,1,0:55:07
172.58.143.43,2021102214,sex-libido.png,1,13,1,0:55:07
172.58.139.36,2021100319,common-depression.png,1,12,1,0:21:24
172.58.139.36,2021100319,common-hot-flashes.png,1,12,1,0:21:24
172.58.139.36,2021100319,common-insomnia.png,1,12,1,0:21:24
172.58.139.36,2021100319,mind-body,2,12,1,0:21:24
172.58.139.36,2021100319,only-treatments-known-to-work,1,12,1,0:21:24
172.58.139.36,2021100319,other-aches-pains.png,2,12,1,0:21:24
172.58.139.36,2021100319,other-brain-fog.png,3,12,1,0:21:24
172.58.139.36,2021100319,other-weight-gain.png,2,12,1,0:21:24
172.58.139.36,2021100319,prescription-medicine,2,12,1,0:21:24
172.58.139.36,2021100319,professional-help,2,12,1,0:21:24
172.58.139.36,2021100319,sex-libido.png,1,12,1,0:21:24
172.58.139.36,2021100319,supplement,4,12,1,0:21:24
172.58.139.36,2021100319,treatmentsButton,1,12,1,0:21:24
172.58.139.36,2021100319,try-on-your-own,2,12,1,0:21:24
172.58.139.108,2021100322,common-depression.png,1,38,1,0:32:47
172.58.139.108,2021100322,common-hot-flashes.png,1,38,1,0:32:47
172.58.139.108,2021100322,sex-libido.png,1,38,1,0:32:47
172.58.139.108,2021100322,sex-period.png,1,38,1,0:32:47
172.58.139.108,2021100323,other-aches-pains.png,1,38,1,0:32:47
172.58.139.108,2021100323,other-bladder.png,1,38,1,0:32:47
172.58.139.108,2021100323,other-brain-fog.png,1,38,1,0:32:47
172.58.137.217,2021100614,late-menopause-transition-result,1,4,1,0:06:36
172.58.137.217,2021100616,dry-eyes2.png,1,10,1,0:39:22
172.58.137.217,2021100616,only-treatments-known-to-work,1,10,1,0:39:22
172.58.137.217,2021100616,other-aches-pains.png,1,10,1,0:39:22
172.58.137.217,2021100616,other-dryness.png,1,10,1,0:39:22
172.58.137.217,2021100616,prescription-medicine,2,10,1,0:39:22
172.58.137.217,2021100616,sex-pain-vagina.png,1,10,1,0:39:22
172.58.137.217,2021100616,supplement,2,10,1,0:39:22
172.58.137.217,2021100616,treatmentsButton,1,10,1,0:39:22
172.58.136.37,2021102410,sex-libido.png,1,4,1,0:02:16
172.58.111.155,2021092920,surgical-menopause-result,3,5,1,0:10:12
172.56.42.95,2021100121,common-depression.png,1,15,1,0:08:17
172.56.42.95,2021100121,common-insomnia.png,2,15,1,0:08:17
172.56.42.95,2021100121,dry-eyes2.png,1,15,1,0:08:17
172.56.42.95,2021100121,other-aches-pains.png,1,15,1,0:08:17
172.56.42.95,2021100121,other-weight-gain.png,1,15,1,0:08:17
172.56.42.95,2021100121,prescription-medicine,1,15,1,0:08:17
172.56.42.95,2021100121,SUB-THRESHOLD INSOMNIA,1,15,1,0:08:17
172.56.42.95,2021100121,treatmentsButton,1,15,1,0:08:17
172.56.42.95,2021100122,mind-body,1,15,1,0:08:17
172.56.42.95,2021100122,only-treatments-known-to-work,1,15,1,0:08:17
172.56.42.95,2021100122,prescription-medicine,1,15,1,0:08:17
172.56.42.95,2021100122,professional-help,1,15,1,0:08:17
172.56.42.95,2021100122,supplement,1,15,1,0:08:17
172.56.42.95,2021100122,try-on-your-own,1,15,1,0:08:17
172.56.42.87,2021100122,common-hot-flashes.png,1,4,1,0:02:16
172.56.42.87,2021100122,uncertain-stage-result,1,4,1,0:02:16
172.56.42.201,2021101214,common-depression.png,1,7,1,0:11:56
172.56.42.201,2021101214,common-hot-flashes.png,1,7,1,0:11:56
172.56.42.201,2021101214,mind-body,1,7,1,0:11:56
172.56.42.201,2021101214,prescription-medicine,2,7,1,0:11:56
172.56.42.201,2021101214,reproductive-years-result,1,7,1,0:11:56
172.56.42.201,2021101214,sex-libido.png,1,7,1,0:11:56
172.56.42.201,2021101214,sex-pain-vagina.png,2,7,1,0:11:56
172.56.42.201,2021101214,sex-period.png,1,7,1,0:11:56
172.56.42.201,2021101214,supplement,1,7,1,0:11:56
172.56.42.201,2021101214,treatmentsButton,3,7,1,0:11:56
172.56.42.201,2021101214,try-on-your-own,1,7,1,0:11:56
172.56.30.114,2021100112,common-depression.png,1,5,1,0:07:15
172.56.30.114,2021100112,dry-eyes2.png,1,5,1,0:07:15
172.56.30.114,2021100112,other-brain-fog.png,1,5,1,0:07:15
172.56.30.114,2021100112,other-dryness.png,1,5,1,0:07:15
172.56.30.114,2021100112,other-weight-gain.png,1,5,1,0:07:15
172.56.30.114,2021100112,sex-libido.png,1,5,1,0:07:15
172.56.30.114,2021100112,treatmentsButton,1,5,1,0:07:15
172.56.30.114,2021100112,uncertain-stage-result,4,5,1,0:07:15
172.56.13.86,2021100507,other-bladder.png,1,13,1,0:19:06
172.56.13.86,2021100507,reproductive-years-result,1,13,1,0:19:06
172.56.13.86,2021100507,sex-libido.png,1,13,1,0:19:06
172.56.13.86,2021100507,sex-period.png,1,13,1,0:19:06
172.56.12.176,2021093018,common-hot-flashes.png,1,7,1,0:03:30
172.56.12.176,2021093018,common-insomnia.png,1,7,1,0:03:30
172.5.237.199,2021102111,common-hot-flashes.png,1,4,1,0:05:21
172.5.237.199,2021102111,common-insomnia.png,1,4,1,0:05:21
172.5.237.199,2021102111,only-treatments-known-to-work,1,4,1,0:05:21
172.5.237.199,2021102111,other-aches-pains.png,1,4,1,0:05:21
172.5.237.199,2021102111,other-bladder.png,1,4,1,0:05:21
172.5.237.199,2021102111,post-menopausal-result,2,4,1,0:05:21
172.5.237.199,2021102111,prescription-medicine,2,4,1,0:05:21
172.5.237.199,2021102111,sex-libido.png,1,4,1,0:05:21
172.5.237.199,2021102111,sex-pain-vagina.png,1,4,1,0:05:21
172.5.237.199,2021102111,treatmentsButton,1,4,1,0:05:21
172.5.237.199,2021102111,try-on-your-own,1,4,1,0:05:21
172.221.114.222,2021100417,common-depression.png,2,18,1,0:19:00
172.221.114.222,2021100417,common-insomnia.png,2,18,1,0:19:00
172.221.114.222,2021100417,dry-eyes2.png,1,18,1,0:19:00
172.221.114.222,2021100417,mind-body,1,18,1,0:19:00
172.221.114.222,2021100417,other-aches-pains.png,2,18,1,0:19:00
172.221.114.222,2021100417,other-dryness.png,1,18,1,0:19:00
172.221.114.222,2021100417,other-weight-gain.png,2,18,1,0:19:00
172.221.114.222,2021100417,reproductive-years-result,1,18,1,0:19:00
172.221.114.222,2021100417,sex-pain-vagina.png,1,18,1,0:19:00
172.221.114.222,2021100417,supplement,1,18,1,0:19:00
172.221.114.222,2021100417,treatmentsButton,1,18,1,0:19:00
172.221.114.222,2021100417,try-on-your-own,1,18,1,0:19:00
172.14.95.125,2021100716,common-hot-flashes.png,1,2,1,0:02:17
172.14.95.125,2021100716,common-insomnia.png,1,2,1,0:02:17
172.14.95.125,2021100716,mind-body,1,2,1,0:02:17
172.14.95.125,2021100716,other-bladder.png,2,2,1,0:02:17
172.14.95.125,2021100716,treatmentsButton,2,2,1,0:02:17
172.14.95.125,2021100716,try-on-your-own,1,2,1,0:02:17
166.181.82.19,2021092712,uncertain-stage-result,3,8,1,0:02:59
162.229.22.2,2021100708,common-hot-flashes.png,1,6,1,0:02:20
162.229.22.2,2021100708,common-insomnia.png,1,6,1,0:02:20
162.222.31.52,2021092609,common-depression.png,1,14,1,0:48:13
162.222.31.52,2021092609,common-hot-flashes.png,1,14,1,0:48:13
162.222.31.52,2021092609,common-insomnia.png,1,14,1,0:48:13
162.222.31.52,2021092609,mind-body,1,14,1,0:48:13
162.222.31.52,2021092609,only-treatments-known-to-work,1,14,1,0:48:13
162.222.31.52,2021092609,other-aches-pains.png,1,14,1,0:48:13
162.222.31.52,2021092609,other-dryness.png,1,14,1,0:48:13
162.222.31.52,2021092609,other-weight-gain.png,1,14,1,0:48:13
162.222.31.52,2021092609,prescription-medicine,1,14,1,0:48:13
