Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/,172.58.203.173,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/hormone-therapy/,172.58.203.173,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,172.58.203.173,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.203.173,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/,172.58.19.143,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,172.58.19.143,2,1,0:01:31,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.19.143,2,1,0:01:06,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,172.58.19.143,1,1,0:03:53,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,172.58.19.143,4,1,0:01:03,0,0.00%,25.00%,$0.00 
/symptoms-landing-page/,172.58.19.143,2,1,0:00:27,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/,172.58.19.143,2,2,0:00:11,0,0.00%,0.00%,$0.00 
/test/anxiety-assessment/5y6e979990bfcf8a4fbba200a88e5eff1e/,172.58.19.143,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/,172.58.187.101,1,1,0:00:44,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.58.187.101,1,1,0:01:00,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.58.187.101,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.58.160.165,3,2,0:00:24,2,50.00%,33.33%,$0.00 
/am-i-in-menopause/,172.58.160.165,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,172.58.160.165,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/,172.58.157.58,1,1,0:03:51,1,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,172.58.157.58,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/dealing-with-physical-aches-pains/,172.58.157.58,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,172.58.157.58,2,1,0:00:47,0,0.00%,0.00%,$0.00 
/,172.58.139.36,3,1,0:00:51,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.139.36,1,1,0:02:49,0,0.00%,0.00%,$0.00 
/our-team/,172.58.139.36,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.58.139.36,5,1,0:01:17,0,0.00%,20.00%,$0.00 
/symptoms-landing-page/,172.58.139.36,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/womens-stories/,172.58.139.36,1,1,0:08:52,0,0.00%,0.00%,$0.00 
/,172.58.139.108,1,1,0:00:12,1,0.00%,0.00%,$0.00 
/bladder-control-problems/,172.58.139.108,1,1,0:02:56,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,172.58.139.108,2,1,0:00:43,0,0.00%,0.00%,$0.00 
/cooling-techniques/,172.58.139.108,1,1,0:01:24,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,172.58.139.108,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/dealing-with-dry-hair-skin/,172.58.139.108,1,1,0:02:19,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,172.58.139.108,2,1,0:00:34,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,172.58.139.108,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,172.58.139.108,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,172.58.139.108,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/hormone-therapy/,172.58.139.108,1,1,0:04:20,0,0.00%,0.00%,$0.00 
/hot-flashes/,172.58.139.108,4,1,0:00:51,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.58.139.108,2,1,0:00:17,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,172.58.139.108,2,1,0:01:33,0,0.00%,0.00%,$0.00 
/pain-with-sex/,172.58.139.108,3,1,0:00:43,0,0.00%,0.00%,$0.00 
/pelvic-floor-physical-therapy/,172.58.139.108,2,1,0:00:20,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.139.108,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.139.108,8,1,0:00:09,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,172.58.139.108,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/vaginal-dilators/,172.58.139.108,1,1,0:03:33,0,0.00%,0.00%,$0.00 
/vaginal-laser-therapy/,172.58.139.108,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/,172.58.137.217,2,2,0:01:34,1,0.00%,50.00%,$0.00 
/am-i-in-menopause/,172.58.137.217,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,172.58.137.217,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.137.217,1,1,0:02:55,0,0.00%,0.00%,$0.00 
/dry-eyes/,172.58.137.217,1,1,0:24:44,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,172.58.137.217,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.137.217,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.137.217,1,1,0:03:05,0,0.00%,0.00%,$0.00 
/treatments/,172.58.137.217,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,172.58.137.217,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,172.58.137.217,2,1,0:01:12,1,0.00%,0.00%,$0.00 
/weight-gain/,172.58.137.217,1,1,0:04:32,0,0.00%,0.00%,$0.00 
/,172.58.120.185,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.58.111.155,1,1,0:01:49,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.58.111.155,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.58.111.155,2,1,0:00:56,0,0.00%,50.00%,$0.00 
/ospemifene/,172.58.111.155,1,1,0:05:31,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.109.92,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.56.42.95,1,1,0:00:12,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.56.42.95,1,1,0:02:02,0,0.00%,0.00%,$0.00 
/dealing-with-dry-eyes/,172.56.42.95,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/dry-eyes/,172.56.42.95,3,1,0:00:45,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.56.42.95,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,172.56.42.95,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.56.42.95,5,1,0:00:20,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,172.56.42.95,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/60a5b2de3e575f8a730c06d5eeffc783a2/,172.56.42.95,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/,172.56.42.87,1,1,0:00:15,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.56.42.87,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,172.56.42.87,1,1,0:01:21,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.56.42.87,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/,172.56.42.176,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.56.31.94,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.56.30.64,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.56.30.246,3,2,0:15:21,2,50.00%,66.67%,$0.00 
/,172.56.30.218,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.56.30.114,9,4,0:04:45,4,50.00%,33.33%,$0.00 
/am-i-in-menopause/,172.56.30.114,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.56.30.114,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.56.30.114,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/,172.56.30.101,2,1,0:00:27,1,0.00%,50.00%,$0.00 
/am-i-in-menopause/,172.56.30.101,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.56.30.101,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.56.30.101,3,1,0:00:13,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,172.56.30.101,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/,172.56.13.86,3,1,0:00:10,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.56.13.86,2,1,0:00:49,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,172.56.13.86,1,1,0:06:59,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,172.56.13.86,1,1,0:04:03,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.56.13.86,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.56.13.86,1,1,0:03:08,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.56.13.86,3,1,0:00:17,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,172.56.13.86,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.56.12.176,2,1,0:00:31,1,0.00%,0.00%,$0.00 
/about/,172.56.12.176,1,1,0:00:29,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.56.12.176,2,1,0:00:45,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.56.12.176,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.56.12.176,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/,172.221.114.222,1,1,0:00:31,1,0.00%,0.00%,$0.00 
/about/,172.221.114.222,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.221.114.222,1,1,0:01:34,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.221.114.222,2,1,0:00:49,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,172.221.114.222,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,172.221.114.222,1,1,0:02:18,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.221.114.222,4,1,0:02:19,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,172.221.114.222,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.221.114.222,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,172.221.114.222,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/weight-gain/,172.221.114.222,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,172.221.114.222,1,1,0:00:25,0,0.00%,0.00%,$0.00 
/,166.181.82.19,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/about/,166.181.82.19,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,166.181.82.19,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,166.181.82.19,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,166.181.82.19,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,166.181.82.19,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/treatments/,166.181.82.19,1,1,0:00:40,0,0.00%,0.00%,$0.00 
/who-we-are/,166.181.82.19,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/,166.137.83.5,1,1,0:01:04,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,166.137.83.5,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,162.229.22.2,1,1,0:00:14,1,0.00%,0.00%,$0.00 
/hot-flashes/,162.229.22.2,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/sleep-problems-insomnia/,162.229.22.2,2,1,0:00:53,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,162.229.22.2,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/,162.222.31.52,1,1,0:00:29,1,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,162.222.31.52,1,1,0:02:24,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,162.222.31.52,2,1,0:31:55,0,0.00%,50.00%,$0.00 
/dealing-with-dry-hair-skin/,162.222.31.52,1,1,0:02:01,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,162.222.31.52,1,1,0:01:29,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,162.222.31.52,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/low-sex-drive/,162.222.31.52,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,162.222.31.52,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,162.222.31.52,1,1,0:01:37,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,162.222.31.52,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/treatments/,162.222.31.52,2,1,0:00:29,0,0.00%,0.00%,$0.00 
/weight-gain/,162.222.31.52,1,1,0:02:28,0,0.00%,0.00%,$0.00 
/,162.218.220.231,4,2,0:00:57,2,50.00%,50.00%,$0.00 
/am-i-in-menopause/,162.218.220.231,2,1,0:01:19,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,162.218.220.231,2,1,0:01:22,0,0.00%,0.00%,$0.00 
/our-story/,162.218.220.231,2,1,0:00:14,0,0.00%,0.00%,$0.00 
/our-team/,162.218.220.231,2,1,0:02:45,0,0.00%,0.00%,$0.00 
/questions-and-answers/,162.218.220.231,2,1,0:01:47,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,162.218.220.231,2,1,0:00:36,0,0.00%,0.00%,$0.00 
/womens-stories/,162.218.220.231,2,1,0:05:14,0,0.00%,0.00%,$0.00 
/,162.192.207.20,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,151.197.230.4,1,1,0:00:23,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,151.197.230.4,1,1,0:02:40,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,151.197.230.4,1,1,0:01:44,0,0.00%,0.00%,$0.00 
/hot-flashes/,151.197.230.4,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,151.197.230.4,2,1,0:00:40,0,0.00%,50.00%,$0.00 
/symptoms-landing-page/,151.197.230.4,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/,150.135.165.103,1,1,0:01:04,1,0.00%,0.00%,$0.00 
/who-we-are/,150.135.165.103,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,148.76.109.230,1,1,0:00:49,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,148.76.109.230,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,147.92.18.9,5,1,0:00:19,1,0.00%,20.00%,$0.00 
/about/,147.92.18.9,5,1,0:00:13,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,147.92.18.9,3,1,0:00:31,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,147.92.18.9,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/hot-flashes/,147.92.18.9,2,1,0:00:48,0,0.00%,0.00%,$0.00 
/questions-and-answers/,147.92.18.9,2,1,0:00:39,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,147.92.18.9,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,147.92.18.9,3,1,0:00:18,0,0.00%,0.00%,$0.00 
/,142.105.11.32,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,141.156.128.117,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,141.156.128.117,1,1,0:02:32,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,141.156.128.117,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,141.156.128.117,3,1,0:00:22,0,0.00%,33.33%,$0.00 
/,140.186.252.50,3,1,0:02:03,1,0.00%,0.00%,$0.00 
/about/,140.186.252.50,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,140.186.252.50,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/clinical-hypnosis/,140.186.252.50,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/cognitive-behavioral-therapy-for-sleep/,140.186.252.50,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/cognitive-behavioral-therapy/,140.186.252.50,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,140.186.252.50,1,1,0:01:42,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,140.186.252.50,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/exercise/,140.186.252.50,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/hot-flashes/,140.186.252.50,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/low-sex-drive/,140.186.252.50,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,140.186.252.50,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,140.186.252.50,3,1,0:00:23,0,0.00%,0.00%,$0.00 
/our-story/,140.186.252.50,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/our-team/,140.186.252.50,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/paced-breathing/,140.186.252.50,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/questions-and-answers/,140.186.252.50,3,1,0:01:38,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,140.186.252.50,2,1,0:00:41,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,140.186.252.50,7,1,0:00:11,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,140.186.252.50,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5m13ed4dc31462e24bb77808351b47c821/,140.186.252.50,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,140.186.252.50,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,140.186.252.50,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/weight-gain/,140.186.252.50,2,1,0:00:29,0,0.00%,0.00%,$0.00 
/who-we-are/,140.186.252.50,2,1,0:00:16,0,0.00%,0.00%,$0.00 
/yoga/,140.186.252.50,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,137.83.68.106,1,1,0:00:36,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,137.83.68.106,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,137.83.68.106,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/staying-healthy-in-midlife/,137.83.68.106,1,1,0:01:41,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,137.83.68.106,3,1,0:00:14,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,137.83.68.106,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,137.83.68.106,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/,136.56.102.125,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,136.56.102.125,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,136.56.102.125,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,136.56.102.125,2,1,0:00:22,0,0.00%,0.00%,$0.00 
/,136.49.55.129,2,2,0:00:23,2,0.00%,0.00%,$0.00 
/am-i-in-menopause/,136.49.55.129,3,2,0:01:19,0,0.00%,66.67%,$0.00 
/create-my-menoplan/,136.49.55.129,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/questions-and-answers/,136.49.55.129,2,1,0:00:29,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,136.49.55.129,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/,136.34.91.100,3,1,0:00:07,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,136.34.91.100,3,1,0:00:42,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,136.34.91.100,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,136.34.91.100,2,1,0:01:23,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,136.34.91.100,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/hot-flashes/,136.34.91.100,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/mood-depression-anxiety/,136.34.91.100,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,136.34.91.100,1,1,0:04:41,0,0.00%,0.00%,$0.00 
/questions-and-answers/,136.34.91.100,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,136.34.91.100,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,136.34.91.100,6,1,0:00:15,0,0.00%,0.00%,$0.00 
/,135.129.115.46,3,1,0:00:18,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,135.129.115.46,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,135.129.115.46,2,1,0:04:28,0,0.00%,50.00%,$0.00 
/symptoms-landing-page/,135.129.115.46,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/treatments/,135.129.115.46,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/paced-breathing/,131.95.1.143,2,1,0:02:19,1,0.00%,50.00%,$0.00 
/,128.119.226.22,1,1,0:00:51,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,128.119.226.22,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/paced-breathing/,111.223.26.101,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,109.76.206.200,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,108.52.130.168,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/bladder-control-problems/,108.52.130.168,1,1,0:06:23,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,108.52.130.168,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/dealing-with-physical-aches-pains/,108.52.130.168,1,1,0:03:15,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,108.52.130.168,1,1,0:01:38,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,108.52.130.168,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/,108.30.127.130,2,1,0:00:39,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,108.30.127.130,2,1,0:01:08,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,108.30.127.130,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,108.28.65.24,1,1,0:01:17,1,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,108.28.65.24,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,108.28.65.24,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,108.28.65.24,1,1,0:02:09,0,0.00%,0.00%,$0.00 
/hormone-therapy/,108.28.65.24,1,1,0:02:50,0,0.00%,0.00%,$0.00 
/hot-flashes/,108.28.65.24,1,1,0:01:22,0,0.00%,0.00%,$0.00 
/pain-with-sex/,108.28.65.24,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,108.28.65.24,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/treatments/,108.28.65.24,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/womens-stories/,108.28.65.24,1,1,0:02:44,0,0.00%,0.00%,$0.00 
/,108.234.124.199,1,1,0:01:18,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,108.234.124.199,1,1,0:01:43,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,108.234.124.199,5,1,0:01:30,0,0.00%,20.00%,$0.00 
/dealing-with-bladder-control/,108.234.124.199,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/hormone-therapy/,108.234.124.199,2,1,0:01:18,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,108.234.124.199,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/vaginal-estrogen/,108.234.124.199,1,1,0:01:39,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,108.234.124.199,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/paced-breathing/,108.223.237.150,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,108.215.130.45,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/hot-flashes/,108.215.130.45,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,108.215.130.45,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,108.215.130.45,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/,108.213.221.15,1,1,0:01:56,1,0.00%,0.00%,$0.00 
/about/,108.213.221.15,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,108.213.221.15,2,1,0:01:01,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,108.213.221.15,2,1,0:02:00,0,0.00%,0.00%,$0.00 
/questions-and-answers/,108.213.221.15,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,108.213.221.15,1,1,0:14:46,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,108.213.221.15,4,1,0:00:17,0,0.00%,25.00%,$0.00 
/,108.202.117.72,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,108.202.117.72,1,1,0:01:26,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,108.202.117.72,2,1,0:01:34,0,0.00%,0.00%,$0.00 
/dealing-with-dry-hair-skin/,108.202.117.72,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,108.202.117.72,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,108.202.117.72,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/hot-flashes/,108.202.117.72,1,1,0:02:43,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,108.202.117.72,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,108.202.117.72,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,108.202.117.72,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/womens-stories/,108.202.117.72,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,108.195.7.70,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,108.195.7.70,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,108.195.7.70,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,108.195.7.70,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/pain-with-sex/,108.195.7.70,1,1,0:00:42,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,108.195.7.70,2,1,0:00:20,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,108.195.7.70,2,1,0:00:14,0,0.00%,0.00%,$0.00 
/,108.195.170.156,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/,108.16.85.117,1,1,0:00:19,1,0.00%,0.00%,$0.00 
