Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/dry-hair-skin/,174.246.134.42,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,23.117.99.64,1,1,0:02:16,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,35.137.169.48,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,72.193.21.23,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/dry-hair-skin/,73.131.117.35,1,1,0:00:48,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,73.90.207.79,1,1,0:01:06,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,76.234.140.218,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,98.45.172.75,1,1,0:01:14,1,0.00%,0.00%,$0.00 
/dry-hair-skin/,99.185.57.102,1,1,0:00:48,0,0.00%,0.00%,$0.00 
/dry-hair-skin/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/exercise/,107.204.168.21,1,1,0:03:05,0,0.00%,0.00%,$0.00 
/exercise/,140.186.252.50,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/exercise/,24.233.109.99,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/exercise/,67.188.101.116,1,1,0:01:05,0,0.00%,0.00%,$0.00 
/exercise/,71.214.48.85,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/exercise/,75.187.42.179,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/exercise/,76.26.54.57,1,1,0:04:18,0,0.00%,0.00%,$0.00 
/featured-video/,54.201.37.197,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/featured-video/,74.111.182.17,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/featured-video/,76.167.213.176,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/gabapentin-and-pregabalin/,107.2.232.15,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,172.58.139.108,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/gabapentin-and-pregabalin/,174.243.179.121,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,216.211.7.167,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/gabapentin-and-pregabalin/,23.123.210.55,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,24.194.226.86,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,24.63.96.210,1,1,0:02:25,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,67.1.16.127,1,1,0:00:49,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,68.93.4.230,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/gabapentin-and-pregabalin/,70.162.176.142,1,1,0:03:34,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,70.235.130.102,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,72.202.206.47,1,1,0:01:18,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,72.74.219.122,1,1,0:02:40,1,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,73.11.8.10,1,1,0:02:44,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,73.16.205.220,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,73.37.13.59,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,73.50.147.172,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,73.90.207.79,1,1,0:02:41,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,74.111.182.17,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,76.106.2.217,1,1,0:01:21,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,76.25.77.216,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,96.252.109.126,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,99.108.235.167,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,107.242.113.64,1,1,0:07:42,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,107.77.207.231,1,1,0:03:02,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,108.202.117.72,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,108.28.65.24,1,1,0:02:09,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,141.156.128.117,1,1,0:02:32,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,172.56.13.86,1,1,0:04:03,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,172.58.139.108,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,172.58.205.22,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,173.233.162.66,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,174.197.203.48,1,1,0:01:54,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,209.6.227.216,1,1,0:01:48,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,216.161.18.58,1,1,0:01:07,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,24.5.177.117,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,47.226.30.185,1,1,0:01:29,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,66.55.195.192,1,1,0:03:13,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,67.241.209.250,1,1,0:02:24,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,67.43.240.171,1,1,0:02:51,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,68.102.65.122,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,68.202.78.144,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,70.187.28.91,1,1,0:03:24,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,70.94.244.118,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,71.129.32.129,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,71.240.196.40,1,1,0:02:58,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,72.188.247.175,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,73.147.52.48,1,1,0:04:54,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,74.213.203.196,1,1,0:01:54,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,75.58.42.195,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,76.234.140.218,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,8.29.210.69,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/heavy-irregular-periods/,96.252.109.126,1,1,0:02:54,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,96.41.202.198,1,1,0:02:08,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,97.102.31.226,1,1,0:00:32,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,98.174.82.34,1,1,0:03:01,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,99.196.242.50,1,1,0:02:58,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,162.222.31.52,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,172.58.139.108,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,24.0.99.105,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,24.118.105.76,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,24.136.53.79,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,65.184.42.10,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,71.12.154.101,1,1,0:01:27,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,71.214.48.85,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,71.47.70.149,1,1,0:03:19,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,73.230.159.100,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/herbal-remedies-and-supplements/,73.90.207.79,1,1,0:01:58,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,76.172.66.181,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,76.9.91.238,1,1,0:01:43,0,0.00%,0.00%,$0.00 
/hormone-therapy/,100.1.210.47,1,1,0:05:59,0,0.00%,0.00%,$0.00 
/hormone-therapy/,107.77.207.231,1,1,0:03:43,0,0.00%,0.00%,$0.00 
/hormone-therapy/,108.28.65.24,1,1,0:02:50,0,0.00%,0.00%,$0.00 
/hormone-therapy/,172.58.139.108,1,1,0:04:20,0,0.00%,0.00%,$0.00 
/hormone-therapy/,172.58.203.173,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hormone-therapy/,209.107.179.56,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/hormone-therapy/,24.240.58.192,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hormone-therapy/,24.63.96.210,1,1,0:02:01,0,0.00%,0.00%,$0.00 
/hormone-therapy/,68.52.133.182,1,1,0:04:28,0,0.00%,0.00%,$0.00 
/hormone-therapy/,70.162.176.142,1,1,0:03:46,0,0.00%,0.00%,$0.00 
/hormone-therapy/,72.202.206.47,1,1,0:02:26,0,0.00%,0.00%,$0.00 
/hormone-therapy/,73.16.205.220,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/hormone-therapy/,76.172.66.181,1,1,0:02:18,0,0.00%,0.00%,$0.00 
/hormone-therapy/,98.165.150.193,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/hormone-therapy/,98.30.218.60,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/hot-flashes/,104.57.157.1,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,107.136.61.184,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/hot-flashes/,107.207.246.122,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/hot-flashes/,108.183.166.171,1,1,0:01:08,0,0.00%,0.00%,$0.00 
/hot-flashes/,108.202.117.72,1,1,0:02:43,0,0.00%,0.00%,$0.00 
/hot-flashes/,108.215.130.45,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/hot-flashes/,108.236.37.235,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,108.28.65.24,1,1,0:01:22,0,0.00%,0.00%,$0.00 
/hot-flashes/,136.34.91.100,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,140.186.252.50,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/hot-flashes/,151.197.230.4,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/hot-flashes/,162.229.22.2,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,172.56.42.87,1,1,0:01:21,0,0.00%,0.00%,$0.00 
/hot-flashes/,172.58.203.173,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/hot-flashes/,172.58.220.43,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/hot-flashes/,172.58.44.170,1,1,0:01:11,0,0.00%,0.00%,$0.00 
/hot-flashes/,173.22.120.33,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,174.210.235.168,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/hot-flashes/,174.211.129.240,1,1,0:00:49,0,0.00%,0.00%,$0.00 
/hot-flashes/,174.248.57.86,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,174.252.202.5,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,184.62.130.147,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/hot-flashes/,208.38.254.86,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/hot-flashes/,209.107.180.22,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/hot-flashes/,216.161.18.58,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/hot-flashes/,23.84.10.87,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.0.99.105,1,1,0:02:50,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.169.2.9,1,1,0:01:44,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.192.124.50,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/hot-flashes/,24.59.245.51,1,1,0:01:34,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.63.96.210,1,1,0:03:17,0,0.00%,0.00%,$0.00 
/hot-flashes/,47.185.27.2,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/hot-flashes/,47.226.30.185,1,1,0:02:18,0,0.00%,0.00%,$0.00 
/hot-flashes/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/hot-flashes/,67.184.189.126,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/hot-flashes/,67.213.236.220,1,1,0:04:05,0,0.00%,0.00%,$0.00 
/hot-flashes/,68.102.65.122,1,1,0:02:07,0,0.00%,0.00%,$0.00 
/hot-flashes/,68.195.153.13,1,1,0:00:52,0,0.00%,0.00%,$0.00 
/hot-flashes/,68.33.60.39,1,1,0:02:38,0,0.00%,0.00%,$0.00 
/hot-flashes/,68.7.141.51,1,1,0:02:53,0,0.00%,0.00%,$0.00 
/hot-flashes/,68.82.200.161,1,1,0:03:11,0,0.00%,0.00%,$0.00 
/hot-flashes/,69.141.231.61,1,1,0:01:52,0,0.00%,0.00%,$0.00 
/hot-flashes/,70.187.28.91,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/hot-flashes/,71.182.170.133,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/hot-flashes/,71.223.238.5,1,1,0:01:16,0,0.00%,0.00%,$0.00 
/hot-flashes/,71.227.107.130,1,1,0:01:24,0,0.00%,0.00%,$0.00 
/hot-flashes/,71.49.142.72,1,1,0:02:31,0,0.00%,0.00%,$0.00 
/hot-flashes/,72.202.206.47,1,1,0:01:40,0,0.00%,0.00%,$0.00 
/hot-flashes/,73.11.8.10,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,73.131.117.35,1,1,0:04:48,0,0.00%,0.00%,$0.00 
/hot-flashes/,73.147.52.48,1,1,0:03:30,0,0.00%,0.00%,$0.00 
/hot-flashes/,73.50.147.172,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/hot-flashes/,74.111.182.17,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/hot-flashes/,74.213.203.196,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/hot-flashes/,75.58.42.195,1,1,0:01:02,0,0.00%,0.00%,$0.00 
/hot-flashes/,76.9.91.238,1,1,0:01:13,0,0.00%,0.00%,$0.00 
/hot-flashes/,96.29.3.249,1,1,0:02:52,0,0.00%,0.00%,$0.00 
/hot-flashes/,96.41.202.198,1,1,0:01:08,0,0.00%,0.00%,$0.00 
/hot-flashes/,96.61.82.208,1,1,0:00:55,0,0.00%,0.00%,$0.00 
/hot-flashes/,98.146.203.152,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,98.192.129.75,1,1,0:01:23,0,0.00%,0.00%,$0.00 
/hot-flashes/,98.201.203.55,1,1,0:02:16,0,0.00%,0.00%,$0.00 
/hot-flashes/,98.4.93.222,1,1,0:01:20,0,0.00%,0.00%,$0.00 
/hot-flashes/,99.122.83.146,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,99.58.105.11,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/hot-flashes/,99.7.30.41,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/hot-flashes/,99.92.172.96,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/hot-flashes/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/low-sex-drive/,1.127.30.239,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/,107.126.100.27,1,1,0:03:29,0,0.00%,0.00%,$0.00 
/low-sex-drive/,107.207.246.122,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/low-sex-drive/,107.242.113.64,1,1,0:03:56,0,0.00%,0.00%,$0.00 
/low-sex-drive/,108.183.166.171,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/low-sex-drive/,140.186.252.50,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/low-sex-drive/,162.222.31.52,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.56.13.86,1,1,0:02:00,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.58.207.135,1,1,0:01:07,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.58.220.43,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/,172.58.44.170,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.58.70.156,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/low-sex-drive/,174.204.9.124,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/,207.225.154.127,1,1,0:01:38,0,0.00%,0.00%,$0.00 
/low-sex-drive/,23.117.99.64,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/low-sex-drive/,35.137.169.48,1,1,0:01:47,0,0.00%,0.00%,$0.00 
/low-sex-drive/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/low-sex-drive/,67.184.189.126,1,1,0:01:27,0,0.00%,0.00%,$0.00 
/low-sex-drive/,68.102.65.122,1,1,0:01:24,0,0.00%,0.00%,$0.00 
/low-sex-drive/,68.82.200.161,1,1,0:02:25,0,0.00%,0.00%,$0.00 
/low-sex-drive/,70.18.238.174,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/low-sex-drive/,70.235.130.102,1,1,0:01:39,0,0.00%,0.00%,$0.00 
/low-sex-drive/,71.223.238.5,1,1,0:05:19,0,0.00%,0.00%,$0.00 
/low-sex-drive/,73.131.117.35,1,1,0:05:09,0,0.00%,0.00%,$0.00 
/low-sex-drive/,73.136.94.35,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/low-sex-drive/,73.147.52.48,1,1,0:01:56,0,0.00%,0.00%,$0.00 
/low-sex-drive/,75.187.42.179,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/low-sex-drive/,75.58.42.195,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/low-sex-drive/,96.42.25.209,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/,97.102.31.226,1,1,0:01:35,0,0.00%,0.00%,$0.00 
/low-sex-drive/,98.23.209.26,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/low-sex-drive/,99.160.137.175,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,107.204.168.21,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,140.186.252.50,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,23.162.0.90,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,73.11.8.10,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,73.90.207.79,1,1,0:00:48,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,73.94.72.118,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/mood-depression-anxiety/,107.207.246.122,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,107.242.113.64,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/mood-depression-anxiety/,108.202.117.72,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,136.34.91.100,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,172.221.114.222,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,172.58.70.156,1,1,0:01:55,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,173.233.162.66,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.211.129.240,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.214.0.116,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.216.11.136,1,1,0:01:06,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.246.134.42,1,1,0:02:05,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,184.62.130.147,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,197.185.106.33,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/mood-depression-anxiety/,24.169.2.9,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,31.48.115.8,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,47.226.30.185,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,67.184.189.126,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,67.241.209.250,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,67.43.240.171,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,68.33.60.39,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/mood-depression-anxiety/,68.7.141.51,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/mood-depression-anxiety/,69.141.231.61,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,71.227.107.130,1,1,0:01:35,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,73.131.117.35,1,1,0:01:26,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,73.136.94.35,1,1,0:02:40,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,73.90.207.79,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,74.213.203.196,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,75.104.71.177,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,75.58.42.195,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,76.26.54.57,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,97.102.31.226,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,97.86.226.143,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,98.174.82.34,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,99.196.242.50,1,1,0:02:05,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,99.92.172.96,1,1,0:00:52,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/omega-3-fatty-acids/,104.4.139.57,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/omega-3-fatty-acids/,24.136.53.79,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/omega-3-fatty-acids/,68.195.153.13,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/omega-3-fatty-acids/,71.12.154.101,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/omega-3-fatty-acids/,71.67.244.85,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/omega-3-fatty-acids/,73.254.223.191,1,1,0:01:38,0,0.00%,0.00%,$0.00 
/ospemifene/,172.58.111.155,1,1,0:05:31,0,0.00%,0.00%,$0.00 
/ospemifene/,24.194.226.86,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/ospemifene/,68.227.226.199,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/ospemifene/,98.30.218.60,1,1,0:00:24,0,0.00%,0.00%,$0.00 
/our-story/,140.186.252.50,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/our-story/,172.56.42.201,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/our-story/,209.107.180.22,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/our-story/,50.122.27.199,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/our-story/,54.201.37.197,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/our-story/,68.82.200.161,1,1,0:00:26,0,0.00%,0.00%,$0.00 
/our-story/,71.129.32.129,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/our-story/,71.213.45.87,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/our-story/,72.220.148.171,1,1,0:03:28,0,0.00%,0.00%,$0.00 
/our-story/,75.104.71.177,1,1,0:01:08,0,0.00%,0.00%,$0.00 
/our-story/,76.24.190.225,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/our-story/,96.252.109.126,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/our-story/?ae_live_scanner=true,54.201.37.197,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/our-team/,108.183.166.171,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/our-team/,134.174.142.203,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/our-team/,140.186.252.50,1,1,0:00:20,0,0.00%,0.00%,$0.00 
/our-team/,172.58.139.36,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/our-team/,173.2.249.174,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/our-team/,209.107.179.56,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/our-team/,47.196.175.149,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/our-team/,50.122.27.199,1,1,0:00:54,0,0.00%,0.00%,$0.00 
/our-team/,54.201.37.197,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/our-team/,68.231.177.192,1,1,0:01:50,0,0.00%,0.00%,$0.00 
/our-team/,68.37.167.213,1,1,0:01:58,0,0.00%,0.00%,$0.00 
/our-team/,68.82.200.161,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/our-team/,70.18.238.174,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/our-team/,71.129.32.129,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/our-team/,71.213.45.87,1,1,0:03:21,0,0.00%,0.00%,$0.00 
/our-team/,71.240.196.40,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/our-team/,71.47.70.149,1,1,0:04:48,0,0.00%,0.00%,$0.00 
/our-team/,71.63.151.28,1,1,0:01:34,0,0.00%,0.00%,$0.00 
/our-team/,72.220.148.171,1,1,0:00:12,0,0.00%,0.00%,$0.00 
